ID	SENTENCE_ID	YEAR	TEXT	GENRE	CLAUSE_TYPE	SUBJTOP-V	V-SUBJTOP	XP-V-SUBJTOP
1065	1250.STURLUNGA.NAR-SAG,421.1076	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1066	1250.STURLUNGA.NAR-SAG,421.1077	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1067	1250.STURLUNGA.NAR-SAG,421.1079	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1068	1250.STURLUNGA.NAR-SAG,421.1088	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1069	1250.STURLUNGA.NAR-SAG,421.1092	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1070	1250.STURLUNGA.NAR-SAG,421.1092	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1071	1250.STURLUNGA.NAR-SAG,421.1093	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1072	1250.STURLUNGA.NAR-SAG,421.1098	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1073	1250.STURLUNGA.NAR-SAG,421.1101	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1074	1250.STURLUNGA.NAR-SAG,422.1107	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1075	1250.STURLUNGA.NAR-SAG,422.1126	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1076	1250.STURLUNGA.NAR-SAG,422.1129	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1077	1250.STURLUNGA.NAR-SAG,422.1137	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1078	1250.STURLUNGA.NAR-SAG,422.1140	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1079	1250.STURLUNGA.NAR-SAG,422.1142	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1080	1250.STURLUNGA.NAR-SAG,423.1146	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1081	1250.STURLUNGA.NAR-SAG,423.1155	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1082	1250.STURLUNGA.NAR-SAG,423.1159	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1083	1250.STURLUNGA.NAR-SAG,423.1161	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1084	1250.STURLUNGA.NAR-SAG,423.1162	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1085	1250.STURLUNGA.NAR-SAG,423.1166	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1086	1250.STURLUNGA.NAR-SAG,423.1167	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1087	1250.STURLUNGA.NAR-SAG,423.1172	1250	STURLUNGA	NAR	IP-MAT-SPE	0	1	0
1088	1250.STURLUNGA.NAR-SAG,423.1174	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1089	1250.STURLUNGA.NAR-SAG,424.1179	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1090	1250.STURLUNGA.NAR-SAG,424.1182	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1091	1250.STURLUNGA.NAR-SAG,424.1184	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1092	1250.STURLUNGA.NAR-SAG,424.1187	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1093	1250.STURLUNGA.NAR-SAG,425.1191	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1094	1250.STURLUNGA.NAR-SAG,425.1205	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1095	1250.STURLUNGA.NAR-SAG,425.1208	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1096	1250.STURLUNGA.NAR-SAG,425.1210	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1097	1250.STURLUNGA.NAR-SAG,426.1213	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1098	1250.STURLUNGA.NAR-SAG,426.1219	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1099	1250.STURLUNGA.NAR-SAG,426.1220	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1100	1250.STURLUNGA.NAR-SAG,426.1221	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1101	1250.STURLUNGA.NAR-SAG,426.1227	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1102	1250.STURLUNGA.NAR-SAG,426.1234	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1103	1250.STURLUNGA.NAR-SAG,426.1236	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1104	1250.STURLUNGA.NAR-SAG,426.1239	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1105	1250.STURLUNGA.NAR-SAG,426.1241	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1106	1250.STURLUNGA.NAR-SAG,426.1243	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1107	1250.STURLUNGA.NAR-SAG,426.1245	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1108	1250.STURLUNGA.NAR-SAG,427.1252	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1109	1250.STURLUNGA.NAR-SAG,427.1257	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1110	1250.STURLUNGA.NAR-SAG,427.1259	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1111	1250.STURLUNGA.NAR-SAG,427.1263	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1112	1250.STURLUNGA.NAR-SAG,427.1266	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1113	1250.STURLUNGA.NAR-SAG,427.1267	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1114	1250.STURLUNGA.NAR-SAG,427.1271	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1115	1250.STURLUNGA.NAR-SAG,427.1279	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1116	1250.STURLUNGA.NAR-SAG,427.1284	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1117	1250.STURLUNGA.NAR-SAG,427.1291	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1118	1250.STURLUNGA.NAR-SAG,427.1295	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1119	1250.STURLUNGA.NAR-SAG,427.1298	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1120	1250.STURLUNGA.NAR-SAG,427.1300	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1121	1250.STURLUNGA.NAR-SAG,427.1303	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1122	1250.STURLUNGA.NAR-SAG,428.1309	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1123	1250.STURLUNGA.NAR-SAG,428.1315	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1124	1250.STURLUNGA.NAR-SAG,428.1319	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1125	1250.STURLUNGA.NAR-SAG,428.1324	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1126	1250.STURLUNGA.NAR-SAG,428.1328	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1127	1250.STURLUNGA.NAR-SAG,428.1347	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1128	1250.STURLUNGA.NAR-SAG,429.1354	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1129	1250.STURLUNGA.NAR-SAG,429.1360	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1130	1250.STURLUNGA.NAR-SAG,429.1361	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1131	1250.STURLUNGA.NAR-SAG,429.1364	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1132	1250.STURLUNGA.NAR-SAG,429.1366	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1133	1250.STURLUNGA.NAR-SAG,429.1368	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1134	1250.STURLUNGA.NAR-SAG,429.1372	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1135	1250.STURLUNGA.NAR-SAG,429.1375	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1136	1250.STURLUNGA.NAR-SAG,429.1380	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1137	1250.STURLUNGA.NAR-SAG,429.1383	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1138	1250.STURLUNGA.NAR-SAG,430.1393	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1139	1250.STURLUNGA.NAR-SAG,430.1399	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1140	1250.STURLUNGA.NAR-SAG,430.1407	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1141	1250.STURLUNGA.NAR-SAG,430.1410	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1142	1250.STURLUNGA.NAR-SAG,430.1411	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1143	1250.STURLUNGA.NAR-SAG,430.1421	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1144	1250.STURLUNGA.NAR-SAG,430.1428	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1145	1250.STURLUNGA.NAR-SAG,430.1429	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1146	1250.STURLUNGA.NAR-SAG,431.1430	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1147	1250.STURLUNGA.NAR-SAG,431.1433	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1148	1250.STURLUNGA.NAR-SAG,431.1434	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1149	1250.STURLUNGA.NAR-SAG,431.1440	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1150	1250.STURLUNGA.NAR-SAG,431.1443	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1151	1250.STURLUNGA.NAR-SAG,431.1447	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1152	1250.STURLUNGA.NAR-SAG,431.1449	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1153	1250.STURLUNGA.NAR-SAG,431.1453	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1154	1250.STURLUNGA.NAR-SAG,431.1454	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1155	1250.STURLUNGA.NAR-SAG,431.1457	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1156	1250.STURLUNGA.NAR-SAG,431.1468	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1157	1250.STURLUNGA.NAR-SAG,431.1472	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1158	1250.STURLUNGA.NAR-SAG,431.1473	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1159	1250.STURLUNGA.NAR-SAG,431.1474	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1160	1250.STURLUNGA.NAR-SAG,432.1478	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1161	1250.STURLUNGA.NAR-SAG,432.1491	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1162	1250.STURLUNGA.NAR-SAG,432.1497	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1163	1250.STURLUNGA.NAR-SAG,432.1507	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1164	1250.STURLUNGA.NAR-SAG,433.1513	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1165	1250.STURLUNGA.NAR-SAG,433.1523	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1166	1250.STURLUNGA.NAR-SAG,433.1526	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1167	1250.STURLUNGA.NAR-SAG,433.1530	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1168	1250.STURLUNGA.NAR-SAG,433.1544	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1169	1250.STURLUNGA.NAR-SAG,433.1545	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1170	1250.STURLUNGA.NAR-SAG,434.1554	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1171	1250.STURLUNGA.NAR-SAG,434.1563	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1172	1250.STURLUNGA.NAR-SAG,434.1563	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1173	1250.STURLUNGA.NAR-SAG,434.1571	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1174	1250.STURLUNGA.NAR-SAG,434.1572	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1175	1250.STURLUNGA.NAR-SAG,434.1577	1250	STURLUNGA	NAR	IP-MAT-SPE	1	0	0
1176	1250.STURLUNGA.NAR-SAG,434.1579	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1177	1250.STURLUNGA.NAR-SAG,435.1586	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1178	1250.STURLUNGA.NAR-SAG,435.1587	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1179	1250.STURLUNGA.NAR-SAG,435.1588	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1180	1250.STURLUNGA.NAR-SAG,435.1593	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1181	1250.STURLUNGA.NAR-SAG,435.1595	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1182	1250.STURLUNGA.NAR-SAG,435.1614	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1183	1250.STURLUNGA.NAR-SAG,436.1630	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1184	1250.STURLUNGA.NAR-SAG,436.1639	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1185	1250.STURLUNGA.NAR-SAG,436.1646	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1186	1250.STURLUNGA.NAR-SAG,436.1653	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1187	1250.STURLUNGA.NAR-SAG,436.1655	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1188	1250.STURLUNGA.NAR-SAG,436.1667	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1189	1250.STURLUNGA.NAR-SAG,437.1670	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1190	1250.STURLUNGA.NAR-SAG,437.1673	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1191	1250.STURLUNGA.NAR-SAG,437.1679	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1192	1250.STURLUNGA.NAR-SAG,437.1686	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1193	1250.STURLUNGA.NAR-SAG,437.1687	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1194	1250.STURLUNGA.NAR-SAG,437.1693	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1195	1250.STURLUNGA.NAR-SAG,437.1697	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1196	1250.STURLUNGA.NAR-SAG,437.1699	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1197	1250.STURLUNGA.NAR-SAG,438.1708	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1198	1250.STURLUNGA.NAR-SAG,438.1711	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1199	1250.STURLUNGA.NAR-SAG,438.1714	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1200	1250.STURLUNGA.NAR-SAG,438.1717	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1201	1250.STURLUNGA.NAR-SAG,438.1725	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1202	1250.STURLUNGA.NAR-SAG,438.1729	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1203	1250.STURLUNGA.NAR-SAG,438.1730	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1204	1250.STURLUNGA.NAR-SAG,438.1736	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1205	1250.STURLUNGA.NAR-SAG,439.1745	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1206	1250.STURLUNGA.NAR-SAG,439.1749	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1207	1250.STURLUNGA.NAR-SAG,439.1751	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1208	1250.STURLUNGA.NAR-SAG,439.1753	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1209	1250.STURLUNGA.NAR-SAG,439.1767	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1210	1250.STURLUNGA.NAR-SAG,439.1769	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1211	1250.STURLUNGA.NAR-SAG,439.1771	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1212	1250.STURLUNGA.NAR-SAG,439.1772	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1213	1250.STURLUNGA.NAR-SAG,439.1775	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1214	1250.STURLUNGA.NAR-SAG,439.1778	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1215	1250.STURLUNGA.NAR-SAG,440.1786	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1216	1250.STURLUNGA.NAR-SAG,440.1793	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1217	1250.STURLUNGA.NAR-SAG,440.1801	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1218	1250.STURLUNGA.NAR-SAG,440.1804	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1219	1250.STURLUNGA.NAR-SAG,440.1807	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1220	1250.STURLUNGA.NAR-SAG,441.1819	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1221	1250.STURLUNGA.NAR-SAG,441.1823	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1222	1250.STURLUNGA.NAR-SAG,441.1829	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1223	1250.STURLUNGA.NAR-SAG,441.1833	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1224	1250.STURLUNGA.NAR-SAG,441.1835	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1225	1250.STURLUNGA.NAR-SAG,441.1837	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1226	1250.STURLUNGA.NAR-SAG,441.1839	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1227	1250.STURLUNGA.NAR-SAG,441.1841	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1228	1250.STURLUNGA.NAR-SAG,441.1842	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1229	1250.STURLUNGA.NAR-SAG,441.1846	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1230	1250.STURLUNGA.NAR-SAG,442.1863	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1231	1250.STURLUNGA.NAR-SAG,442.1865	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1232	1250.STURLUNGA.NAR-SAG,442.1871	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1233	1250.STURLUNGA.NAR-SAG,442.1873	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1234	1250.STURLUNGA.NAR-SAG,442.1896	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1235	1250.STURLUNGA.NAR-SAG,442.1897	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1236	1250.STURLUNGA.NAR-SAG,443.1906	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1237	1250.STURLUNGA.NAR-SAG,443.1910	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1238	1250.STURLUNGA.NAR-SAG,443.1913	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1239	1250.STURLUNGA.NAR-SAG,443.1915	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1240	1250.STURLUNGA.NAR-SAG,443.1917	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1241	1250.STURLUNGA.NAR-SAG,443.1919	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1242	1250.STURLUNGA.NAR-SAG,443.1925	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1243	1250.STURLUNGA.NAR-SAG,443.1932	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1244	1250.STURLUNGA.NAR-SAG,443.1939	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1245	1250.STURLUNGA.NAR-SAG,443.1945	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1246	1250.STURLUNGA.NAR-SAG,444.1949	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1247	1250.STURLUNGA.NAR-SAG,444.1965	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1248	1250.STURLUNGA.NAR-SAG,444.1966	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1249	1250.STURLUNGA.NAR-SAG,444.1969	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1250	1250.STURLUNGA.NAR-SAG,444.1970	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1251	1250.STURLUNGA.NAR-SAG,444.1972	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1252	1250.STURLUNGA.NAR-SAG,444.1975	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1253	1250.STURLUNGA.NAR-SAG,444.1978	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1254	1250.STURLUNGA.NAR-SAG,445.1991	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1255	1250.STURLUNGA.NAR-SAG,445.1997	1250	STURLUNGA	NAR	IP-MAT-SPE	0	1	0
1256	1250.STURLUNGA.NAR-SAG,445.1997	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1257	1250.STURLUNGA.NAR-SAG,445.1998	1250	STURLUNGA	NAR	IP-MAT-SPE	0	1	0
1258	1250.STURLUNGA.NAR-SAG,445.2009	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1259	1250.STURLUNGA.NAR-SAG,445.2013	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1260	1250.STURLUNGA.NAR-SAG,445.2015	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1261	1250.STURLUNGA.NAR-SAG,445.2019	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1262	1250.STURLUNGA.NAR-SAG,445.2021	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1263	1250.STURLUNGA.NAR-SAG,445.2026	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1264	1250.STURLUNGA.NAR-SAG,445.2035	1250	STURLUNGA	NAR	IP-MAT-SPE	0	1	0
1265	1250.STURLUNGA.NAR-SAG,446.2039	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1266	1250.STURLUNGA.NAR-SAG,446.2052	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1267	1250.STURLUNGA.NAR-SAG,446.2054	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1268	1250.STURLUNGA.NAR-SAG,446.2059	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1269	1250.STURLUNGA.NAR-SAG,446.2061	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1270	1250.STURLUNGA.NAR-SAG,447.2064	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1271	1250.STURLUNGA.NAR-SAG,447.2091	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1272	1250.STURLUNGA.NAR-SAG,447.2093	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1273	1250.STURLUNGA.NAR-SAG,447.2095	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1274	1250.STURLUNGA.NAR-SAG,447.2097	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1275	1250.STURLUNGA.NAR-SAG,447.2104	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1276	1250.STURLUNGA.NAR-SAG,447.2116	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1277	1250.STURLUNGA.NAR-SAG,448.2121	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1278	1250.STURLUNGA.NAR-SAG,448.2126	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1279	1250.STURLUNGA.NAR-SAG,448.2129	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1280	1250.STURLUNGA.NAR-SAG,448.2132	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1281	1250.STURLUNGA.NAR-SAG,448.2136	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1282	1250.STURLUNGA.NAR-SAG,448.2137	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1283	1250.STURLUNGA.NAR-SAG,448.2140	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1284	1250.STURLUNGA.NAR-SAG,448.2145	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1285	1250.STURLUNGA.NAR-SAG,448.2149	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1286	1250.STURLUNGA.NAR-SAG,448.2153	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1287	1250.STURLUNGA.NAR-SAG,448.2154	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1288	1250.STURLUNGA.NAR-SAG,448.2156	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1289	1250.STURLUNGA.NAR-SAG,449.2166	1250	STURLUNGA	NAR	IP-MAT-SPE	0	0	1
1290	1250.STURLUNGA.NAR-SAG,449.2169	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1291	1250.STURLUNGA.NAR-SAG,449.2170	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1292	1250.STURLUNGA.NAR-SAG,449.2172	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1293	1250.STURLUNGA.NAR-SAG,449.2173	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1294	1250.STURLUNGA.NAR-SAG,449.2189	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1295	1250.STURLUNGA.NAR-SAG,449.2197	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1296	1250.STURLUNGA.NAR-SAG,449.2201	1250	STURLUNGA	NAR	IP-MAT	0	1	0
1297	1250.STURLUNGA.NAR-SAG,449.2207	1250	STURLUNGA	NAR	IP-MAT	1	0	0
1298	1250.STURLUNGA.NAR-SAG,450.2208	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1299	1250.STURLUNGA.NAR-SAG,450.2219	1250	STURLUNGA	NAR	IP-MAT	0	0	1
1300	1250.THETUBROT.NAR-SAG,.103	1250	THETUBROT	NAR	IP-MAT	0	1	0
1301	1250.THETUBROT.NAR-SAG,.104	1250	THETUBROT	NAR	IP-MAT	0	1	0
1302	1250.THETUBROT.NAR-SAG,.105	1250	THETUBROT	NAR	IP-MAT	0	1	0
1303	1250.THETUBROT.NAR-SAG,.109	1250	THETUBROT	NAR	IP-MAT-SPE	0	1	0
1304	1250.THETUBROT.NAR-SAG,.112	1250	THETUBROT	NAR	IP-MAT-SPE	0	0	1
1305	1250.THETUBROT.NAR-SAG,.113	1250	THETUBROT	NAR	IP-MAT-SPE	1	0	0
1306	1250.THETUBROT.NAR-SAG,.114	1250	THETUBROT	NAR	IP-MAT-SPE	0	1	0
1307	1250.THETUBROT.NAR-SAG,.117	1250	THETUBROT	NAR	IP-MAT-SPE	0	1	0
1308	1250.THETUBROT.NAR-SAG,.131	1250	THETUBROT	NAR	IP-MAT-SPE	1	0	0
1309	1250.THETUBROT.NAR-SAG,.144	1250	THETUBROT	NAR	IP-MAT-SPE	0	1	0
1310	1250.THETUBROT.NAR-SAG,.146	1250	THETUBROT	NAR	IP-MAT-SPE	0	1	0
1311	1250.THETUBROT.NAR-SAG,.14	1250	THETUBROT	NAR	IP-MAT	1	0	0
1312	1250.THETUBROT.NAR-SAG,.152	1250	THETUBROT	NAR	IP-MAT-SPE	0	0	1
1313	1250.THETUBROT.NAR-SAG,.154	1250	THETUBROT	NAR	IP-MAT	0	1	0
1314	1250.THETUBROT.NAR-SAG,.155	1250	THETUBROT	NAR	IP-MAT-SPE	0	1	0
1315	1250.THETUBROT.NAR-SAG,.161	1250	THETUBROT	NAR	IP-MAT-SPE	0	0	1
1316	1250.THETUBROT.NAR-SAG,.162	1250	THETUBROT	NAR	IP-MAT-SPE	0	1	0
